212	322.543	30.6146	2.1075	2.15416	16.0503	1	
212	412.552	44.0439	0.823074	3.05684	16.2201	1.41421	
212	317.196	46.9953	1.73852	0.883686	8.49637	1.41421	
212	427.582	59.1938	3.31593	0.976907	14.6012	1.41421	
212	434.447	87.6421	3.64021	0.0725888	12.081	1.41421	
212	415.581	101.469	1.4422	3.21005	15.9622	1.41421	
212	737.113	19.6244	3.25724	3.01137	18.9411	2.82843	
212	796.561	60.7335	1.72601	2.61911	11.0613	2.82843	
212	755.104	75.8153	0.980867	4.12898	21.275	2.82843	
212	738.248	158.88	1.04212	2.10818	9.24514	2.82843	
212	640.941	172.296	1.09585	2.04079	7.59532	2.82843	
212	726.709	172.483	0.873015	1.86409	8.06583	2.82843	
212	746.221	48.7816	1.84809	2.53577	15.2892	4	
212	745.319	165.508	1.01307	1.87265	8.31548	4	
