475	360.452	5.1477	2.39959	0.836235	12.9792	1	
475	370.606	21.8004	2.54066	2.67181	17.0211	1	
475	338.267	54.0717	1.78991	2.18536	10.0435	1	
475	323.181	58.3298	1.57938	2.61565	10.4245	1	
475	328.088	63.4532	0.827595	2.51228	8.46132	1	
475	397.879	64.1849	2.34882	3.88739	21.0801	1	
475	378.561	67.6823	1.57815	4.5368	23.7699	1	
475	383.15	67.7624	2.09882	4.528	22.2902	1	
475	336.449	77.9797	0.36546	2.13241	8.01832	1	
475	396.093	71.2859	3.3688	4.76743	24.2593	1	
475	386.717	86.9849	4.2556	4.65779	24.9148	1	
475	394.572	98.7706	1.80138	1.82868	10.9372	1	
475	364.614	100.656	1.31051	4.6683	14.9589	1	
475	346.553	120.252	3.76851	1.19978	12.6521	1	
475	350.603	120.595	3.80944	1.10091	13.2565	1	
475	450.581	194.658	3.77122	0.414546	20.6956	1.41421	
475	441.499	210.211	3.79864	2.85533	23.3649	1.41421	
475	735.977	7.28258	2.26314	2.42438	10.1668	2	
475	755.89	37.1479	2.26308	2.42755	10.2939	2	
475	618.901	166.233	2.53545	0.879726	14.9814	2	
475	869.49	145.845	0.597552	1.962	7.35513	2.82843	
