419	251.837	6.79519	2.7132	0.700997	11.9354	1	
419	257.824	7.7063	0.969522	2.4469	14.0965	1	
419	324.187	48.3826	2.82242	2.45909	24.1648	1	
419	323.193	56.1805	1.98058	3.28794	19.3683	1	
419	233.532	54.1989	0.777077	1.74788	7.50803	1	
419	237.97	58.9117	0.806026	1.88659	8.34603	1	
419	322.443	73.6977	0.679249	3.02797	18.5539	1	
419	250.861	70.3628	1.85168	3.58976	13.7907	1	
419	267.686	83.432	0.345151	1.7692	6.5777	1	
419	273.155	88.0153	1.14332	1.8434	10.2128	1	
419	239.848	96.7625	1.57424	2.92837	10.6062	1	
419	200.619	133.187	1.51251	1.92106	9.82522	1	
419	220.088	137.449	1.66429	2.28801	11.4391	1	
419	225.067	142.476	1.69606	2.21322	10.88	1	
419	228.079	141.064	0.589536	2.02611	10.6367	1	
419	237.836	140.771	0.354216	1.77834	9.32013	1	
419	371.972	3.98298	9.81148	1.33935	31.7947	1.41421	
419	378.258	2.44314	6.61007	1.43642	23.5856	1.41421	
419	388.297	24.7791	5.15717	2.91074	31.3433	1.41421	
419	323.751	40.0014	3.25515	3.9117	38.8419	1.41421	
419	258.769	49.7366	0.659213	1.77847	7.09515	1.41421	
419	395.251	61.0972	1.88106	3.85186	25.1858	1.41421	
419	398.741	56.8559	1.7189	2.1084	23.7477	1.41421	
419	419.221	54.2463	1.49837	1.94704	18.3952	1.41421	
419	383.192	57.9657	3.61493	0.918332	16.6136	1.41421	
419	390.048	64.774	2.47734	2.40724	18.2877	1.41421	
419	429.555	60.0874	3.93814	2.79366	32.5223	1.41421	
419	373.539	74.1141	2.19544	0.586394	8.032	1.41421	
419	380.665	73.1436	2.43551	0.350112	8.94759	1.41421	
419	391.479	68.8605	2.80325	1.43817	13.8495	1.41421	
419	330.535	90.176	1.91898	1.07083	8.82693	1.41421	
419	353.282	89.9928	2.32736	1.70387	15.3249	1.41421	
419	381.22	95.2043	2.62492	0.644563	9.52559	1.41421	
419	378.547	2.73277	5.34887	1.50153	22.3844	2	
419	388.966	42.2042	4.24849	2.06435	26.4638	2	
419	378.298	52.2998	5.5178	1.24972	26.5607	2	
419	371	60.5446	6.03901	1.39664	23.3671	2	
419	378.753	62.3784	4.04173	1.05124	16.1888	2	
419	368.6	84.8793	3.63153	1.26422	14.1465	2	
419	369.117	105.797	3.0332	0.709369	10.5089	2	
419	379.727	234.244	3.74245	1.07037	16.2461	2	
419	538.993	236.007	2.14871	0.846021	7.35655	2	
419	776.599	40.9588	3.31335	4.03211	17.6505	2.82843	
419	744.426	112.784	2.34315	3.77395	20.6253	2.82843	
419	716.059	124.585	3.40612	4.66376	26.422	2.82843	
419	694.946	141.911	9.06768	4.66965	43.6109	2.82843	
419	757.931	139.652	2.68826	5.43872	31.9644	2.82843	
419	746.804	137.91	13.0511	17.518	91.2278	2.82843	
419	617.567	189.699	2.0985	0.15556	7.13593	2.82843	
419	660.326	194.376	1.57144	2.36272	13.4704	2.82843	
419	750.193	153.321	7.94286	16.8554	95.9189	2.82843	
419	811.243	419.982	0.561367	2.14032	8.43904	2.82843	
419	727.138	44.3558	0.707301	1.94108	11.704	4	
419	747.08	43.2478	1.68487	2.41034	15.2575	4	
419	738.379	139.467	11.5395	13.7372	87.5428	4	
419	737.011	153.192	10.3302	16.2281	88.592	4	
419	749.375	153.127	7.14897	16.3024	91.3465	4	
