196	398.929	76.1599	11.3707	8.07397	40.8532	1.41421	
196	405.437	83.0852	11.3251	7.59903	39.4807	1.41421	
196	361.413	108.558	8.23406	0.259729	24.1863	1.41421	
196	388.473	130.537	3.00249	0.990634	9.99817	1.41421	
196	529.078	21.1009	2.47058	1.49699	11.2831	2	
196	529.89	41.2368	2.95503	1.37826	11.9657	2	
196	398.779	92.5727	12.1023	7.36717	41.1277	2	
196	459.395	197.186	2.18471	1.55118	9.30982	2	
196	870.65	104.946	2.28888	1.08313	9.05481	2.82843	
196	659.216	146.288	7.67973	0.45951	24.5237	2.82843	
196	674.501	149.906	7.8138	4.98227	29.4931	2.82843	
196	700.766	161.212	12.7314	5.92498	45.382	2.82843	
196	558.444	398.745	7.27485	9.9043	38.8917	2.82843	
196	578.284	408.559	11.4985	11.6239	52.171	2.82843	
196	592.716	407.457	11.2893	11.9679	52.4065	2.82843	
196	607.867	406.511	11.1609	12.2916	52.195	2.82843	
196	747.696	10.4342	0.488286	2.43588	9.06948	4	
196	726.156	30.8157	0.853129	2.332	10.6776	4	
196	871.058	127.901	2.9479	2.31701	14.3901	4	
196	776.631	494.638	3.28151	5.73482	24.1179	4	
