471	340.063	2.79414	2.00486	0.596206	12.7142	1	
471	336.378	5.09393	2.09793	0.891971	15.6225	1	
471	393.33	2.73961	2.26326	2.19177	18.9522	1	
471	367.997	24.7215	2.3743	1.82792	17.0498	1	
471	383.759	30.0509	2.02839	1.77856	14.8735	1	
471	331.226	68.044	0.694075	2.64859	9.97972	1	
471	375.779	70.2963	2.89343	7.03611	25.4416	1	
471	381.724	69.564	2.71134	7.07534	26.1778	1	
471	394.57	72.6599	3.60791	7.81134	27.5381	1	
471	376.275	88.3174	0.734668	5.74099	18.9084	1	
471	390.654	86.3774	3.75658	8.86515	30.5881	1	
471	370.916	126.181	2.31635	0.454158	10.4512	1	
471	341.735	132.055	2.15441	0.220084	8.94336	1	
471	436.296	159.264	5.00414	2.88557	27.533	1.41421	
471	461.227	206.083	5.83385	3.00202	27.0909	1.41421	
471	436.554	214.783	3.21765	2.35201	15.9633	1.41421	
471	629.985	217.067	2.20584	2.42112	13.3746	2	
