192	263.981	21.0619	1.89851	0.551668	5.7648	1	
192	261.868	23.3322	1.81558	0.500818	5.59091	1.41421	
192	410.71	46.0157	2.6867	2.42944	15.8031	1.41421	
192	333.747	51.757	1.7713	0.724737	10.0519	1.41421	
192	341.105	58.1825	1.87766	0.913754	8.43689	1.41421	
192	341.312	70.8663	1.44032	3.04694	13.0474	1.41421	
192	378.657	75.8861	7.56359	3.52269	27.154	1.41421	
192	399.423	76.8302	7.88382	5.14988	30.4016	1.41421	
192	432.977	80.5354	5.79058	5.70455	39.972	1.41421	
192	336.814	79.3131	0.904915	2.07418	9.55715	1.41421	
192	398.729	91.1931	8.64374	4.92062	31.3751	1.41421	
192	438.061	87.1271	6.18418	0.46779	37.1605	1.41421	
192	379.006	95.0081	6.88697	1.52123	24.0444	1.41421	
192	393.342	97.5543	6.4119	4.4117	25.4092	1.41421	
192	439.044	102.167	3.3287	0.827187	13.396	1.41421	
192	363.723	117.516	1.31123	1.86819	8.05822	1.41421	
192	389.994	116.036	1.92415	0.247971	7.07006	1.41421	
192	435.443	193.97	2.3755	0.154388	8.38375	1.41421	
192	353.82	212.672	4.43541	2.46511	23.3455	1.41421	
192	363.721	212.744	1.20338	2.6256	17.401	1.41421	
192	412.244	14.6226	2.30426	2.44695	15.0626	2	
192	402.67	35.7328	2.10218	4.19986	20.0504	2	
192	399.411	66.5906	6.2424	4.7487	26.7906	2	
192	422.011	84.2436	4.42757	9.34096	35.7816	2	
192	378.545	94.4511	6.83445	1.3544	22.8645	2	
192	407.937	99.8131	7.07757	7.34399	31.1031	2	
192	391.728	114.303	2.82121	0.733814	10.438	2	
192	411.805	124.869	3.23102	2.08456	15.9395	2	
192	641.892	127.726	5.88399	2.5106	18.9741	2	
192	365.099	209.317	0.628192	2.53329	13.7464	2	
192	488.004	203.844	3.62894	0.533484	15.2568	2	
192	371.636	236.355	2.38192	4.41402	25.828	2	
192	384.085	237.423	4.00739	4.68369	30.4317	2	
192	512.344	250.797	3.16241	5.54781	21.4165	2	
192	656.968	140.38	9.14562	3.30148	30.6243	2.82843	
192	753.821	160.033	1.9546	0.839772	7.87395	2.82843	
192	612.903	263.581	0.465853	2.2464	8.53953	2.82843	
192	524.606	303.748	5.4075	5.17128	29.8782	2.82843	
192	718.225	311.304	2.15456	3.40992	14.0108	2.82843	
192	730.217	402.316	2.36627	0.62467	8.59213	2.82843	
192	548.86	429.384	5.4087	0.504114	15.6946	2.82843	
192	572.29	416.212	9.43034	10.0079	41.7433	2.82843	
192	582.379	413.56	12.0708	11.5291	50.3519	2.82843	
192	610.963	410.89	11.8987	13.2501	53.5397	2.82843	
192	750.607	447.644	2.41393	0.591676	8.2625	4	
