451	234.103	65.3373	1.96689	2.91203	12.6044	1	
451	226.422	77.774	0.743349	5.18942	17.265	1	
451	239.429	75.5911	1.90861	3.57329	14.2962	1	
451	235.047	80.2142	1.20395	3.37852	12.679	1	
451	216.529	93.2216	0.264547	5.91531	17.9364	1	
451	240.98	89.3121	0.585631	2.02966	7.89564	1	
451	394.202	9.19097	5.59908	1.07695	29.4206	1.41421	
451	417.668	23.5317	6.8766	3.79108	31.4221	1.41421	
451	415.933	33.6988	7.34787	5.48713	31.1815	1.41421	
451	393.176	56.3299	4.83217	4.2832	25.6664	1.41421	
451	400.141	57.2077	4.81908	4.77338	23.3549	1.41421	
451	426.174	53.234	2.73756	3.25551	17.7893	1.41421	
451	341.951	56.1338	4.40396	1.79759	20.6757	1.41421	
451	416.782	66.4277	1.66447	6.88506	21.6398	1.41421	
451	315.991	70.0399	1.16382	2.02228	6.70496	1.41421	
451	420.633	69.968	0.411529	6.03298	19.8165	1.41421	
451	426.954	67.9855	0.771318	4.21701	18.4392	1.41421	
451	432.418	63.3604	1.10088	2.49766	16.7406	1.41421	
451	347.368	70.4724	3.71972	1.9311	20.2387	1.41421	
451	381.97	74.4247	2.98413	2.33972	16.3529	1.41421	
451	428.647	69.0947	2.15109	3.5053	21.7783	1.41421	
451	393.983	82.8897	1.42273	3.2805	13.3976	1.41421	
451	414.428	79.5658	0.827532	2.73819	14.2621	1.41421	
451	451.251	80.2553	1.90713	0.35109	9.55753	1.41421	
451	347.351	83.2928	3.70615	2.29966	20.3917	1.41421	
451	358.762	84.4918	1.31104	1.78481	13.2471	1.41421	
451	406.11	85.3657	0.557215	4.11677	22.3822	1.41421	
451	364.424	90.9133	1.04189	1.92179	14.2359	1.41421	
451	372.683	92.9241	2.09143	2.03455	17.4747	1.41421	
451	438.285	102.143	3.17199	0.743793	12.1561	1.41421	
451	349.634	104.943	1.50024	2.83574	19.6684	1.41421	
451	420.129	111.612	1.20265	3.9493	25.4681	1.41421	
451	439.813	120.137	1.45663	2.16364	10.1751	1.41421	
451	408.264	198.227	6.53033	1.66603	21.8931	1.41421	
451	423.617	198.193	7.33226	2.77406	24.5695	1.41421	
451	378.775	37.4439	5.59793	4.05943	35.4088	2	
451	409.569	60.1904	2.85138	5.58573	20.5061	2	
451	425.347	66.6156	1.12279	5.19418	17.2809	2	
451	433.457	61.8795	0.448672	2.18476	12.7718	2	
451	384.641	101.187	1.40426	2.3887	18.2185	2	
451	403.763	109.883	1.34217	3.9196	23.8211	2	
451	637.992	204.068	4.06538	0.686991	12.961	2	
451	523.409	232.472	1.7879	0.584609	14.6104	2	
451	423.085	228.058	1.08865	11.8062	33.5433	2	
451	380.976	251.462	1.87247	1.29433	9.12823	2	
451	720.976	10.1484	6.16665	4.18566	30.7914	2.82843	
451	724.609	22.0791	3.52299	5.86418	25.492	2.82843	
451	519.143	64.6091	2.05012	1.05931	7.24727	2.82843	
451	648.112	80.9937	5.60316	2.64456	18.9729	2.82843	
451	736.21	68.7005	3.67547	4.60495	19.0398	2.82843	
451	754.766	106.987	0.644156	5.57518	19.3482	2.82843	
451	767.758	117.134	0.850292	8.12631	26.4211	2.82843	
451	726.361	168.023	12.3358	13.0451	48.2966	2.82843	
451	753.072	132.405	1.41459	8.20953	27.2993	2.82843	
451	647.961	171.497	9.9458	8.5742	45.5639	2.82843	
451	641.337	182.083	4.18428	4.07492	32.6063	2.82843	
451	682.984	184.506	25.6677	4.66735	83.6429	2.82843	
451	689.185	183.897	31.1798	5.2712	99.9521	2.82843	
451	722.782	185.446	34.2153	6.30829	92.2474	2.82843	
451	713.467	206.326	30.3797	4.2867	80.5187	2.82843	
451	722.786	202.484	34.1255	3.81283	90.1652	2.82843	
451	707.679	342.11	2.89225	1.62995	12.977	2.82843	
451	555.615	355.083	1.88036	1.63684	12.5651	2.82843	
451	567.231	368.005	3.93735	2.56352	16.3675	2.82843	
451	554.337	383.701	2.11886	1.51665	10.3964	2.82843	
451	569.085	396.76	3.08513	2.08511	14.1141	2.82843	
451	784.759	405.798	1.41934	2.38254	8.84642	2.82843	
451	798.364	406.715	1.2055	2.96009	10.5032	2.82843	
451	601.28	424.468	1.10843	2.78818	11.9633	2.82843	
451	626.974	422.561	1.95104	3.92437	15.4493	2.82843	
451	641.17	421.126	2.04706	5.42208	19.4594	2.82843	
451	757.212	62.8292	6.11061	3.60241	23.7178	4	
